,,,,,,,,,,,,,,,,,,
Beach Monitoring and Public Notification Program,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Date,Beach ID,Beach Name,Latitude,Longitude,Sampling Route,Sampling Type,"Enterococcus
 (colonies/100 mL)","Temperature
(°C)",pH ,Observations,,,,,,,,
9-Nov-15,RW-30,Playa Guayanés,18.0626944,-65.8191944,Route 2: Arroyo - Luquillo,RE-sampling,246,27.20,Bacteriological Re-sampling,,,,,,,,,
9-Nov-15,RW-31,Tropical Beach,18.1869278,-65.7259667,Route 2: Arroyo - Luquillo,RE-sampling,2187,0.46,Bacteriological Re-sampling,,,,,,,,,
9-Nov-15,RW-14A,Playa Moja Casabe,17.9858100,-67.2145900,Route 4: Cabo Rojo,RE-sampling,31,27.80,Bacteriological Re-sampling,,,,,,,,,
9-Nov-15,RW-5,Balneario de Rincón,18.3409250,-67.2560056,Route 5: Añasco - Aguadilla,RE-sampling,5,28.00,Bacteriological Re-sampling,,,,,,,,,
16-Nov-15,RW-24A,Balneario Sun Bay,18.0963030,-65.4654220,Vieques,Routine,<1,27.80,8.1/8.1,,,,,,,,,
16-Nov-15,RW-24B,Balneario Sun Bay,18.0967220,-65.4589440,Vieques,Routine,<1,27.30,8.1/8.1,,,,,,,,,
16-Nov-15,RW-15,Balneario de Añasco or Balneario Tres Hermanos,18.2879972,-67.1939222,Route 5: Añasco - Aguadilla,Routine,86,28.30,7.9,,,,,,,,,
16-Nov-15,RW-5,Balneario de Rincón,18.3409250,-67.2560056,Route 5: Añasco - Aguadilla,Routine,31,28.00,8,,,,,,,,,
16-Nov-15,RW-22,Pico de Piedra,18.3843639,-67.2129889,Route 5: Añasco - Aguadilla,Routine,30,29.00,8.04,,,,,,,,,
16-Nov-15,RW-16,Balneario Crash Boat,18.4576667,-67.1637778,Route 5: Añasco - Aguadilla,Routine,<1,29.30,8.09/8.10,,,,,,,,,
16-Nov-15,RW-25,Playa Pelicano,17.8854030,-66.5280680,Reserva Natural Isla Caja de Muertos,Routine,28,27.80,7.96/7.96,"              Proyecto Bandera Azul
                                                
The results of this beach are preliminary
Colifomes Fecales = <1  col/100mL",,,,,,,,
16-Nov-15,RW-12B,Playa el Combate,17.9747944,-67.2129056,Route 4: Cabo Rojo,Routine,52,28.90,8.13/8.13,,,,,,,,,
16-Nov-15,RW-14A,Playa Moja Casabe,17.9858100,-67.2145900,Route 4: Cabo Rojo,Routine,20,29.00,8.13,,,,,,,,,
16-Nov-15,RW-13,Balneario de Boquerón,18.0194417,-67.1722444,Route 4: Cabo Rojo,Routine,10,28.70,8.12,,,,,,,,,
16-Nov-15,RW-8,Playa Buyé ,18.0488722,-67.1986250,Route 4: Cabo Rojo,Routine,10,28.60,8.11,,,,,,,,,
16-Nov-15,RW-37,Villa Lamela,18.0645333,-67.1975278,Route 4: Cabo Rojo,Routine,41,28.70,8.13,,,,,,,,,
16-Nov-15,RW-33,Playita Rosada,17.9717167,-66.0315000,Route 3: Lajas - Salinas,Routine,<1,28.30,8.08,,,,,,,,,
16-Nov-15,RW-10,Playa Santa,17.9377111,-66.9551972,Route 3: Lajas - Salinas,Routine,10,28.80,8.02,,,,,,,,,
16-Nov-15,RW-9,Caña Gorda,17.9525306,-66.8845611,Route 3: Lajas - Salinas,Routine,10,28.40,8.07,,,,,,,,,
16-Nov-15,RW-34,Playa del Hilton,17.9692833,-66.6027278,Route 3: Lajas - Salinas,Routine,62,28.70,8.2,,,,,,,,,
16-Nov-15,RW-36,Balneario de Salinas,17.9775889,-66.3324972,Route 3: Lajas - Salinas,Routine,10,28.80,8.15,,,,,,,,,
17-Nov-15,RW-7,Balneario Punta Guilarte,17.9620417,-66.0400000,Route 2: Arroyo - Luquillo,Routine,<1,28.10,8.19,,,,,,,,,
17-Nov-15,RW-6,Balneario de Patillas,17.9739750,-65.9889806,Route 2: Arroyo - Luquillo,Routine,441,27.70,8.08,,,,,,,,,
17-Nov-15,RW-30,Playa Guayanés,18.0626944,-65.8191944,Route 2: Arroyo - Luquillo,Routine,573,27.70,8.1,,,,,,,,,
17-Nov-15,RW-4,Balneario Punta Santiago,18.1584139,-65.7551861,Route 2: Arroyo - Luquillo,Routine,495,27.90,8.11,,,,,,,,,
17-Nov-15,RW-31,Tropical Beach,18.1869278,-65.7259667,Route 2: Arroyo - Luquillo,Routine,12033,28.20,8.12/8.12,,,,,,,,,
17-Nov-15,RW-2,Balneario Seven Seas,18.3692667,-65.6360722,Route 2: Arroyo - Luquillo,Routine,20,28.00,8.19,,,,,,,,,
17-Nov-15,RW-32,Playa Azul,18.3818667,-65.7184583,Route 2: Arroyo - Luquillo,Routine,<1,28.00,8.17,,,,,,,,,
17-Nov-15,RW-1A,Balneario La Monserrate,18.3855917,-65.7294722,Route 2: Arroyo - Luquillo,Routine,<1,28.70,8.18,,,,,,,,,
17-Nov-15,RW-18,Balneario Manuel “Nolo” Morales or Sardinera,18.4746944,-66.2808917,Route 1: Dorado - Loíza,Routine,41,27.30,8.03,,,,,,,,,
17-Nov-15,RW-19,Balneario Punta Salinas,18.4716583,-66.1859944,Route 1: Dorado - Loíza,Routine,52,27.10,8.06,,,,,,,,,
17-Nov-15,RW-20A,Balneario El Escambrón,18.4672361,-66.0899583,Route 1: Dorado - Loíza,Routine,<1,28.40,8.13,,,,,,,,,
17-Nov-15,RW-25A,Playa Sixto Escobar,18.4667306,-66.0866667,Route 1: Dorado - Loíza,Routine,20,27.80,8.07,,,,,,,,,
17-Nov-15,RW-26,Playita del Condado,18.4611306,-66.0824083,Route 1: Dorado - Loíza,Routine,<1,28.70,8.13/8.13,,,,,,,,,
17-Nov-15,RW-27,Ocean Park,18.4530111,-66.0488806,Route 1: Dorado - Loíza,Routine,10,28.30,8.12,,,,,,,,,
17-Nov-15,RW-28,Playa El Alambique,18.4440917,-66.0221500,Route 1: Dorado - Loíza,Routine,10,28.30,8.13,,,,,,,,,
17-Nov-15,RW-21C,Balneario de Carolina,18.4459889,-66.0035722,Route 1: Dorado - Loíza,Routine,<1,29.50,8.12,,,,,,,,,
17-Nov-15,RW-29,Vacía Talega,18.4478583,-65.9062306,Route 1: Dorado - Loíza,Routine,31,29.50,8.13,,,,,,,,,
17-Nov-15,RW-38,Muelle de Arecibo,18.4792583,-66.7004667,Route: 6: Arecibo – Vega Alta ,Routine,226,27.30,8.02,,,,,,,,,
17-Nov-15,RW-39,Mar Chiquita,18.4729167,-66.4856556,Route: 6: Arecibo – Vega Alta ,Routine,10,26.50,8.11,,,,,,,,,
17-Nov-15,RW-23,Balneario de Puerto Nuevo,18.4913667,-66.3990444,Route: 6: Arecibo – Vega Alta ,Routine,2247,26.90,8.12,,,,,,,,,
17-Nov-15,RW-17,Balneario Cerro Gordo or Javier Calderón Nieves,18.4812500,-66.3406556,Route: 6: Arecibo – Vega Alta ,Routine,110,27.00,8.11/8.11,,,,,,,,,
23-Nov-15,RW-15,Balneario de Añasco or Balneario Tres Hermanos,18.2879972,-67.1939222,Route 5: Añasco - Aguadilla,Re-sampling,41,27.20,Bacteriological Re-sampling,,,,,,,,,
23-Nov-15,RW-38,Muelle de Arecibo,18.4792583,-66.7004667,Route: 6: Arecibo – Vega Alta ,Re-sampling,74,29.40,Bacteriological Re-sampling,,,,,,,,,
23-Nov-15,RW-17,Balneario Cerro Gordo or Javier Calderón Nieves,18.4812500,-66.3406556,Route: 6: Arecibo – Vega Alta ,Re-sampling,10,29.00,Bacteriological Re-sampling,,,,,,,,,
23-Nov-15,RW-6,Balneario de Patillas,17.9739750,-65.9889806,Route 2: Arroyo - Luquillo,Re-sampling,52,27.40,Bacteriological Re-sampling,,,,,,,,,
23-Nov-15,RW-30,Playa Guayanés,18.0626944,-65.8191944,Route 2: Arroyo - Luquillo,Re-sampling,41,27.90,Bacteriological Re-sampling,,,,,,,,,
23-Nov-15,RW-4,Balneario Punta Santiago,18.1584139,-65.7551861,Route 2: Arroyo - Luquillo,Re-sampling,20,27.80,Bacteriological Re-sampling,,,,,,,,,
23-Nov-15,RW-31,Tropical Beach,18.1869278,-65.7259667,Route 2: Arroyo - Luquillo,Re-sampling,52,28.30,Bacteriological Re-sampling,,,,,,,,,
1-Dec-15,RW-18,Balneario Manuel “Nolo” Morales or Sardinera,18.4746944,-66.2808917,Route 1: Dorado - Loíza,Routine,63,27.50,7.85,,,,,,,,,
1-Dec-15,RW-19,Balneario Punta Salinas,18.4716583,-66.1859944,Route 1: Dorado - Loíza,Routine,31,27.90,7.94,,,,,,,,,
1-Dec-15,RW-20A,Balneario El Escambrón,18.4672361,-66.0899583,Route 1: Dorado - Loíza,Routine,10,28.00,7.92,,,,,,,,,
1-Dec-15,RW-25A,Playa Sixto Escobar,18.4667306,-66.0866667,Route 1: Dorado - Loíza,Routine,<1,28.20,7.92,,,,,,,,,
1-Dec-15,RW-26,Playita del Condado,18.4611306,-66.0824083,Route 1: Dorado - Loíza,Routine,<1,27.90,7.94/7.94,,,,,,,,,
1-Dec-15,RW-27,Ocean Park,18.4530111,-66.0488806,Route 1: Dorado - Loíza,Routine,<1,27.70,7.97,,,,,,,,,
1-Dec-15,RW-28,Playa El Alambique,18.4440917,-66.0221500,Route 1: Dorado - Loíza,Routine,<1,27.50,7.95,,,,,,,,,
1-Dec-15,RW-21C,Balneario de Carolina,18.4459889,-66.0035722,Route 1: Dorado - Loíza,Routine,<1,27.80,7.94,,,,,,,,,
1-Dec-15,RW-29,Vacía Talega,18.4478583,-65.9062306,Route 1: Dorado - Loíza,Routine,<1,28.80,7.96,,,,,,,,,
1-Dec-15,RW-7,Balneario Punta Guilarte,17.9620417,-66.0400000,Route 2: Arroyo - Luquillo,Routine,30,27.50,8,,,,,,,,,
1-Dec-15,RW-6,Balneario de Patillas,17.9739750,-65.9889806,Route 2: Arroyo - Luquillo,Routine,20,26.80,7.99,,,,,,,,,
1-Dec-15,RW-30,Playa Guayanés,18.0626944,-65.8191944,Route 2: Arroyo - Luquillo,Routine,561,27.60,8.08,,,,,,,,,
1-Dec-15,RW-4,Balneario Punta Santiago,18.1584139,-65.7551861,Route 2: Arroyo - Luquillo,Routine,73,27.10,8.07,,,,,,,,,
1-Dec-15,RW-31,Tropical Beach,18.1869278,-65.7259667,Route 2: Arroyo - Luquillo,Routine,183,27.50,8.05/8.05,,,,,,,,,
1-Dec-15,RW-2,Balneario Seven Seas,18.3692667,-65.6360722,Route 2: Arroyo - Luquillo,Routine,6910,27.70,8.13,,,,,,,,,
1-Dec-15,RW-32,Playa Azul,18.3818667,-65.7184583,Route 2: Arroyo - Luquillo,Routine,24198,28.00,8.13,,,,,,,,,
1-Dec-15,RW-1A,Balneario La Monserrate,18.3855917,-65.7294722,Route 2: Arroyo - Luquillo,Routine,24198,28.00,8.1,,,,,,,,,
30-Nov-15,RW-38,Muelle de Arecibo,18.4792583,-66.7004667,Route: 6: Arecibo – Vega Alta ,Routine,368,26.70,8.4,,,,,,,,,
30-Nov-15,RW-39,Mar Chiquita,18.4729167,-66.4856556,Route: 6: Arecibo – Vega Alta ,Routine,<1,28.10,8.2,,,,,,,,,
30-Nov-15,RW-23,Balneario de Puerto Nuevo,18.4913667,-66.3990444,Route: 6: Arecibo – Vega Alta ,Routine,63,27.50,8.08,,,,,,,,,
30-Nov-15,RW-17,Balneario Cerro Gordo or Javier Calderón Nieves,18.4812500,-66.3406556,Route: 6: Arecibo – Vega Alta ,Routine,10,27.80,8.08/8.08,,,,,,,,,
30-Nov-15,RW-12B,Playa el Combate,17.9747944,-67.2129056,Route 4: Cabo Rojo,Routine,<1,27.00,7.94/7.94,,,,,,,,,
30-Nov-15,RW-14A,Playa Moja Casabe,17.9858100,-67.2145900,Route 4: Cabo Rojo,Routine,121,27.00,7.94,,,,,,,,,
30-Nov-15,RW-13,Balneario de Boquerón,18.0194417,-67.1722444,Route 4: Cabo Rojo,Routine,10,27.60,7.97,,,,,,,,,
30-Nov-15,RW-8,Playa Buyé ,18.0488722,-67.1986250,Route 4: Cabo Rojo,Routine,41,27.50,7.95,,,,,,,,,
30-Nov-15,RW-37,Villa Lamela,18.0645333,-67.1975278,Route 4: Cabo Rojo,Routine,187,27.00,7.95,,,,,,,,,
30-Nov-15,RW-33,Playita Rosada,17.9717167,-66.0315000,Route 3: Lajas - Salinas,Routine,160,27.00,8.14,"                  Proyecto Bandera Azul
                                                
The following result provided is preliminary: 
Colifomes Fecales = 44 col/100mL",,,,,,,,
30-Nov-15,RW-10,Playa Santa,17.9377111,-66.9551972,Route 3: Lajas - Salinas,Routine,1785,27.00,8.05,,,,,,,,,
30-Nov-15,RW-9,Caña Gorda,17.9525306,-66.8845611,Route 3: Lajas - Salinas,Routine,241,27.50,8.07,,,,,,,,,
30-Nov-15,RW-34,Playa del Hilton,17.9692833,-66.6027278,Route 3: Lajas - Salinas,Routine,471,28.00,8.1,,,,,,,,,
30-Nov-15,RW-36,Balneario de Salinas,17.9775889,-66.3324972,Route 3: Lajas - Salinas,Routine,200,28.40,8.06,,,,,,,,,
30-Nov-15,RW-15,Balneario de Añasco or Balneario Tres Hermanos,18.2879972,-67.1939222,Route 5: Añasco - Aguadilla,Routine,74,26.40,8.31,,,,,,,,,
30-Nov-15,RW-5,Balneario de Rincón,18.3409250,-67.2560056,Route 5: Añasco - Aguadilla,Routine,20,26.30,8.2,,,,,,,,,
30-Nov-15,RW-22,Pico de Piedra,18.3843639,-67.2129889,Route 5: Añasco - Aguadilla,Routine,95,27.40,8.22,,,,,,,,,
30-Nov-15,RW-16,Balneario Crash Boat,18.4576667,-67.1637778,Route 5: Añasco - Aguadilla,Routine,20,28.00,8.22/8.22,,,,,,,,,
7-Dec-15,RW-30,Playa Guayanés,18.0626944,-65.8191944,Route 2: Arroyo - Luquillo,RE-sampling,7270,26.50,Bacteriological Re-sampling,,,,,,,,,
7-Dec-15,RW-4,Balneario Punta Santiago,18.1584139,-65.7551861,Route 2: Arroyo - Luquillo,RE-sampling,738,26.50,Bacteriological Re-sampling,,,,,,,,,
7-Dec-15,RW-31,Tropical Beach,18.1869278,-65.7259667,Route 2: Arroyo - Luquillo,RE-sampling,24196,26.50,Bacteriological Re-sampling,,,,,,,,,
7-Dec-15,RW-2,Balneario Seven Seas,18.3692667,-65.6360722,Route 2: Arroyo - Luquillo,RE-sampling,52,26.40,Bacteriological Re-sampling,,,,,,,,,
7-Dec-15,RW-32,Playa Azul,18.3818667,-65.7184583,Route 2: Arroyo - Luquillo,RE-sampling,10,26.70,Bacteriological Re-sampling,,,,,,,,,
7-Dec-15,RW-1A,Balneario La Monserrate,18.3855917,-65.7294722,Route 2: Arroyo - Luquillo,RE-sampling,<1,26.90,Bacteriological Re-sampling,,,,,,,,,
7-Dec-15,RW-14A,Playa Moja Casabe,17.9858100,-67.2145900,Route 4: Cabo Rojo,RE-sampling,63,26.00,Bacteriological Re-sampling,,,,,,,,,
7-Dec-15,RW-37,Villa Lamela,18.0645333,-67.1975278,Route 4: Cabo Rojo,RE-sampling,<1,26.00,Bacteriological Re-sampling,,,,,,,,,
7-Dec-15,RW-15,Balneario de Añasco or Balneario Tres Hermanos,18.2879972,-67.1939222,Route 5: Añasco - Aguadilla,RE-sampling,20,26.50,Bacteriological Re-sampling,,,,,,,,,
7-Dec-15,RW-22,Pico de Piedra,18.3843639,-67.2129889,Route 5: Añasco - Aguadilla,RE-sampling,10,26.50,Bacteriological Re-sampling,,,,,,,,,
7-Dec-15,RW-38,Muelle de Arecibo,18.4792583,-66.7004667,Route: 6: Arecibo – Vega Alta ,RE-sampling,50,26.50,Bacteriological Re-sampling,,,,,,,,,
7-Dec-15,RW-33,Playita Rosada,17.9717167,-66.0315000,Route 3: Lajas - Salinas,RE-sampling,<1,27.70,Bacteriological Re-sampling,"              Proyecto Bandera Azul
                                                
The following result provided is preliminary: 
Colifomes Fecales = <1  col/100mL",,,,,,,,
7-Dec-15,RW-10,Playa Santa,17.9377111,-66.9551972,Route 3: Lajas - Salinas,RE-sampling,30,26.80,Bacteriological Re-sampling,                                                ,,,,,,,,
7-Dec-15,RW-9,Caña Gorda,17.9525306,-66.8845611,Route 3: Lajas - Salinas,RE-sampling,158,26.70,Bacteriological Re-sampling,,,,,,,,,
7-Dec-15,RW-34,Playa del Hilton,17.9692833,-66.6027278,Route 3: Lajas - Salinas,RE-sampling,10,25.60,Bacteriological Re-sampling,,,,,,,,,
7-Dec-15,RW-36,Balneario de Salinas,17.9775889,-66.3324972,Route 3: Lajas - Salinas,RE-sampling,10,26.30,Bacteriological Re-sampling,,,,,,,,,
7-Dec-15,RW-24A,Balneario Sun Bay,18.0963030,-65.4654220,Vieques,Routine,10,26.40,8.05/8.05,,,,,,,,,
7-Dec-15,RW-24B,Balneario Sun Bay,18.0967220,-65.4589440,Vieques,Routine,<1,25.70,8.2/8.2,,,,,,,,,
14-Dec-15,RW-15,Balneario de Añasco or Balneario Tres Hermanos,18.2879972,-67.1939222,Route 5: Añasco - Aguadilla,Routine,52,24.80,8.25,,,,,,,,,
14-Dec-15,RW-5,Balneario de Rincón,18.3409250,-67.2560056,Route 5: Añasco - Aguadilla,Routine,63,25.80,8.11,,,,,,,,,
14-Dec-15,RW-22,Pico de Piedra,18.3843639,-67.2129889,Route 5: Añasco - Aguadilla,Routine,160,25.40,8.08,,,,,,,,,
14-Dec-15,RW-16,Balneario Crash Boat,18.4576667,-67.1637778,Route 5: Añasco - Aguadilla,Routine,1086,25.90,8.13/8.13,,,,,,,,,
15-Dec-15,RW-38,Muelle de Arecibo,18.4792583,-66.7004667,Route: 6: Arecibo – Vega Alta ,Routine,269,25.00,8.68,,,,,,,,,
15-Dec-15,RW-39,Mar Chiquita,18.4729167,-66.4856556,Route: 6: Arecibo – Vega Alta ,Routine,<1,25.10,8.12,,,,,,,,,
15-Dec-15,RW-23,Balneario de Puerto Nuevo,18.4913667,-66.3990444,Route: 6: Arecibo – Vega Alta ,Routine,10,26.00,8.10,,,,,,,,,
15-Dec-15,RW-17,Balneario Cerro Gordo or Javier Calderón Nieves,18.4812500,-66.3406556,Route: 6: Arecibo – Vega Alta ,Routine,30,25.50,8.10/8.10,,,,,,,,,
14-Dec-15,RW-12B,Playa el Combate,17.9747944,-67.2129056,Route 4: Cabo Rojo,Routine,20,27.20,8.13/8.12,,,,,,,,,
14-Dec-15,RW-14A,Playa Moja Casabe,17.9858100,-67.2145900,Route 4: Cabo Rojo,Routine,30,27.40,8.11,,,,,,,,,
14-Dec-15,RW-13,Balneario de Boquerón,18.0194417,-67.1722444,Route 4: Cabo Rojo,Routine,<1,27.20,8.22,,,,,,,,,
14-Dec-15,RW-8,Playa Buyé ,18.0488722,-67.1986250,Route 4: Cabo Rojo,Routine,74,25.50,8.19,,,,,,,,,
14-Dec-15,RW-37,Villa Lamela,18.0645333,-67.1975278,Route 4: Cabo Rojo,Routine,<1,23.70,8.1,,,,,,,,,
14-Dec-15,RW-33,Playita Rosada,17.9717167,-66.0315000,Route 3: Lajas - Salinas,Routine,<1,27.40,8.28,,,,,,,,,
14-Dec-15,RW-10,Playa Santa,17.9377111,-66.9551972,Route 3: Lajas - Salinas,Routine,<1,27.40,8.23,,,,,,,,,
14-Dec-15,RW-9,Caña Gorda,17.9525306,-66.8845611,Route 3: Lajas - Salinas,Routine,<1,28.00,8.17,,,,,,,,,
14-Dec-15,RW-34,Playa del Hilton,17.9692833,-66.6027278,Route 3: Lajas - Salinas,Routine,<1,27.90,8.22,,,,,,,,,
14-Dec-15,RW-36,Balneario de Salinas,17.9775889,-66.3324972,Route 3: Lajas - Salinas,Routine,30,27.80,8.18/8.18,,,,,,,,,
14-Dec-15,RW-25,Playa Pelicano,17.8854030,-66.5280680,Reserva Natural Isla Caja de Muertos,Routine,<1,27.00,7.9/7.9,"              Proyecto Bandera Azul
                                                
The results of this beach are preliminary
Colifomes Fecales = <1  col/100mL",,,,,,,,
15-Dec-15,RW-7,Balneario Punta Guilarte,17.9620417,-66.0400000,Route 2: Arroyo - Luquillo,Routine,20,27.20,8.12,,,,,,,,,
15-Dec-15,RW-6,Balneario de Patillas,17.9739750,-65.9889806,Route 2: Arroyo - Luquillo,Routine,97,26.40,8.06,,,,,,,,,
15-Dec-15,RW-30,Playa Guayanés,18.0626944,-65.8191944,Route 2: Arroyo - Luquillo,Routine,214,26.40,8.11,,,,,,,,,
15-Dec-15,RW-4,Balneario Punta Santiago,18.1584139,-65.7551861,Route 2: Arroyo - Luquillo,Routine,52,27.10,8.13,,,,,,,,,
15-Dec-15,RW-31,Tropical Beach,18.1869278,-65.7259667,Route 2: Arroyo - Luquillo,Routine,51,27.40,8.13/8.13,,,,,,,,,
15-Dec-15,RW-2,Balneario Seven Seas,18.3692667,-65.6360722,Route 2: Arroyo - Luquillo,Routine,10,27.00,8.13,,,,,,,,,
15-Dec-15,RW-32,Playa Azul,18.3818667,-65.7184583,Route 2: Arroyo - Luquillo,Routine,<1,27.80,8.2,,,,,,,,,
15-Dec-15,RW-1A,Balneario La Monserrate,18.3855917,-65.7294722,Route 2: Arroyo - Luquillo,Routine,<1,27.60,8.17,,,,,,,,,
15-Dec-15,RW-18,Balneario Manuel “Nolo” Morales or Sardinera,18.4746944,-66.2808917,Route 1: Dorado - Loíza,Routine,10,26.60,7.94,,,,,,,,,
15-Dec-15,RW-19,Balneario Punta Salinas,18.4716583,-66.1859944,Route 1: Dorado - Loíza,Routine,20,27.40,8.06,,,,,,,,,
15-Dec-15,RW-20A,Balneario El Escambrón,18.4672361,-66.0899583,Route 1: Dorado - Loíza,Routine,10,27.80,8.12,,,,,,,,,
15-Dec-15,RW-25A,Playa Sixto Escobar,18.4667306,-66.0866667,Route 1: Dorado - Loíza,Routine,<1,27.80,8.08,,,,,,,,,
15-Dec-15,RW-26,Playita del Condado,18.4611306,-66.0824083,Route 1: Dorado - Loíza,Routine,<1,28.00,8.11/8.11,,,,,,,,,
15-Dec-15,RW-27,Ocean Park,18.4530111,-66.0488806,Route 1: Dorado - Loíza,Routine,327,27.20,8.07,,,,,,,,,
15-Dec-15,RW-28,Playa El Alambique,18.4440917,-66.0221500,Route 1: Dorado - Loíza,Routine,<1,27.50,8.05,,,,,,,,,
15-Dec-15,RW-21C,Balneario de Carolina,18.4459889,-66.0035722,Route 1: Dorado - Loíza,Routine,20,28.10,8.28,,,,,,,,,
15-Dec-15,RW-29,Vacía Talega,18.4478583,-65.9062306,Route 1: Dorado - Loíza,Routine,<1,28.10,8.07,,,,,,,,,
21-Dec-15,RW-33,Playita Rosada,17.9717167,-66.0315000,Route 3: Lajas - Salinas,Routine,10,26.50,8.04,"              Proyecto Bandera Azul
                                                
The results provided are preliminary: 
Colifomes Fecales4Col/100 mL",,,,,,,,
21-Dec-15,RW-10,Playa Santa,17.9377111,-66.9551972,Route 3: Lajas - Salinas,Routine,52,27.00,7.98,,,,,,,,,
21-Dec-15,RW-9,Caña Gorda,17.9525306,-66.8845611,Route 3: Lajas - Salinas,Routine,30,26.40,8.14,,,,,,,,,
21-Dec-15,RW-34,Playa del Hilton,17.9692833,-66.6027278,Route 3: Lajas - Salinas,Routine,<1,27.00,8.02,,,,,,,,,
21-Dec-15,RW-36,Balneario de Salinas,17.9775889,-66.3324972,Route 3: Lajas - Salinas,Routine,30,27.80,8.02/8.02,,,,,,,,,
21-Dec-15,RW-37,Villa Lamela,18.0645333,-67.1975278,Route 4: Cabo Rojo,Routine,<1,26.10,7.84,,,,,,,,,
21-Dec-15,RW-8,Playa Buyé ,18.0488722,-67.1986250,Route 4: Cabo Rojo,Routine,<1,26.40,7.88,,,,,,,,,
21-Dec-15,RW-13,Balneario de Boquerón,18.0194417,-67.1722444,Route 4: Cabo Rojo,Routine,20,26.80,7.85,,,,,,,,,
21-Dec-15,RW-14A,Playa Moja Casabe,17.9858100,-67.2145900,Route 4: Cabo Rojo,Routine,<1,26.60,7.89,,,,,,,,,
21-Dec-15,RW-12B,Playa el Combate,17.9747944,-67.2129056,Route 4: Cabo Rojo,Routine,<1,27.10,7.77/7.77,,,,,,,,,
21-Dec-15,RW-15,Balneario de Añasco or Balneario Tres Hermanos,18.2879972,-67.1939222,Route 5: Añasco - Aguadilla,Routine,<1,26.50,8.02,,,,,,,,,
21-Dec-15,RW-5,Balneario de Rincón,18.3409250,-67.2560056,Route 5: Añasco - Aguadilla,Routine,10,26.80,8.01,,,,,,,,,
21-Dec-15,RW-22,Pico de Piedra,18.3843639,-67.2129889,Route 5: Añasco - Aguadilla,Routine,<1,26.50,8.05,,,,,,,,,
21-Dec-15,RW-16,Balneario Crash Boat,18.4576667,-67.1637778,Route 5: Añasco - Aguadilla,Routine,10,27.00,8.11/8.11,,,,,,,,,
22-Dec-15,RW-38,Muelle de Arecibo,18.4792583,-66.7004667,Route: 6: Arecibo – Vega Alta ,Routine,31,27.60,8.03,,,,,,,,,
22-Dec-15,RW-39,Mar Chiquita,18.4729167,-66.4856556,Route: 6: Arecibo – Vega Alta ,Routine,<1,27.60,8.05,,,,,,,,,
22-Dec-15,RW-23,Balneario de Puerto Nuevo,18.4913667,-66.3990444,Route: 6: Arecibo – Vega Alta ,Routine,10,27.30,8,,,,,,,,,
22-Dec-15,RW-17,Balneario Cerro Gordo or Javier Calderón Nieves,18.4812500,-66.3406556,Route: 6: Arecibo – Vega Alta ,Routine,51,26.70,7.99/8.06,,,,,,,,,
22-Dec-15,RW-18,Balneario Manuel “Nolo” Morales or Sardinera,18.4746944,-66.2808917,Route 1: Dorado - Loíza,Routine,10,26.00,8.02,,,,,,,,,
22-Dec-15,RW-19,Balneario Punta Salinas,18.4716583,-66.1859944,Route 1: Dorado - Loíza,Routine,10,26.10,8.11,,,,,,,,,
22-Dec-15,RW-20A,Balneario El Escambrón,18.4672361,-66.0899583,Route 1: Dorado - Loíza,Routine,74,26.10,8.17,,,,,,,,,
22-Dec-15,RW-25A,Playa Sixto Escobar,18.4667306,-66.0866667,Route 1: Dorado - Loíza,Routine,10,26.30,8.14,,,,,,,,,
22-Dec-15,RW-26,Playita del Condado,18.4611306,-66.0824083,Route 1: Dorado - Loíza,Routine,10,25.90,8.29/8.29,,,,,,,,,
22-Dec-15,RW-27,Ocean Park,18.4530111,-66.0488806,Route 1: Dorado - Loíza,Routine,20,26.20,8.18,,,,,,,,,
22-Dec-15,RW-28,Playa El Alambique,18.4440917,-66.0221500,Route 1: Dorado - Loíza,Routine,<1,25.70,8.16,,,,,,,,,
22-Dec-15,RW-21C,Balneario de Carolina,18.4459889,-66.0035722,Route 1: Dorado - Loíza,Routine,31,26.90,8.19,,,,,,,,,
22-Dec-15,RW-29,Vacía Talega,18.4478583,-65.9062306,Route 1: Dorado - Loíza,Routine,63,25.70,8.18,,,,,,,,,
22-Dec-15,RW-7,Balneario Punta Guilarte,17.9620417,-66.0400000,Route 2: Arroyo - Luquillo,Routine,183,26.90,8.04,,,,,,,,,
22-Dec-15,RW-6,Balneario de Patillas,17.9739750,-65.9889806,Route 2: Arroyo - Luquillo,Routine,345,26.20,7.95,,,,,,,,,
22-Dec-15,RW-30,Playa Guayanés,18.0626944,-65.8191944,Route 2: Arroyo - Luquillo,Routine,98,27.00,8.02,,,,,,,,,
22-Dec-15,RW-4,Balneario Punta Santiago,18.1584139,-65.7551861,Route 2: Arroyo - Luquillo,Routine,399,27.00,8.05,,,,,,,,,
22-Dec-15,RW-31,Tropical Beach,18.1869278,-65.7259667,Route 2: Arroyo - Luquillo,Routine,1137,26.90,8.03/8.03,,,,,,,,,
22-Dec-15,RW-2,Balneario Seven Seas,18.3692667,-65.6360722,Route 2: Arroyo - Luquillo,Routine,<1,27.20,7.99,,,,,,,,,
